class,dataset_type,value
b0dcaba5df3e4fd2b9d70eecea20897f,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
b0dcaba5df3e4fd2b9d70eecea20897f,caption,[]
110d10f43d304bc7bf1b10270a901244,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
110d10f43d304bc7bf1b10270a901244,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
110d10f43d304bc7bf1b10270a901244,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
110d10f43d304bc7bf1b10270a901244,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
110d10f43d304bc7bf1b10270a901244,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
110d10f43d304bc7bf1b10270a901244,caption,[]
ab30351d594f40fa92ec4e98fec412e5,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
ab30351d594f40fa92ec4e98fec412e5,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
ab30351d594f40fa92ec4e98fec412e5,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
ab30351d594f40fa92ec4e98fec412e5,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
ab30351d594f40fa92ec4e98fec412e5,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
ab30351d594f40fa92ec4e98fec412e5,caption,[]
b84145ed48d143ff8746eda2623b3bd8,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
b84145ed48d143ff8746eda2623b3bd8,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
b84145ed48d143ff8746eda2623b3bd8,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
b84145ed48d143ff8746eda2623b3bd8,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
b84145ed48d143ff8746eda2623b3bd8,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
b84145ed48d143ff8746eda2623b3bd8,caption,[]
490fab1d8445462e88eafa69b7c46379,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
490fab1d8445462e88eafa69b7c46379,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
490fab1d8445462e88eafa69b7c46379,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
490fab1d8445462e88eafa69b7c46379,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
490fab1d8445462e88eafa69b7c46379,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
490fab1d8445462e88eafa69b7c46379,caption,[]
74c2d265944b49abae02804776a00e57,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
74c2d265944b49abae02804776a00e57,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
74c2d265944b49abae02804776a00e57,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
74c2d265944b49abae02804776a00e57,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
74c2d265944b49abae02804776a00e57,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
74c2d265944b49abae02804776a00e57,caption,[]
af96cb9c14624ec5b88084c7b854709f,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
af96cb9c14624ec5b88084c7b854709f,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
af96cb9c14624ec5b88084c7b854709f,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
af96cb9c14624ec5b88084c7b854709f,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
af96cb9c14624ec5b88084c7b854709f,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
af96cb9c14624ec5b88084c7b854709f,caption,[]
133b0ecddc364b4d8a997c02032b47b2,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
133b0ecddc364b4d8a997c02032b47b2,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
133b0ecddc364b4d8a997c02032b47b2,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
133b0ecddc364b4d8a997c02032b47b2,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
133b0ecddc364b4d8a997c02032b47b2,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
133b0ecddc364b4d8a997c02032b47b2,caption,[]
175b88ecdd274de28f721c81cd00fa10,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
175b88ecdd274de28f721c81cd00fa10,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
175b88ecdd274de28f721c81cd00fa10,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
175b88ecdd274de28f721c81cd00fa10,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
175b88ecdd274de28f721c81cd00fa10,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
175b88ecdd274de28f721c81cd00fa10,caption,[]
231feedc02f6462ea1b21f4990acb026,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
231feedc02f6462ea1b21f4990acb026,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
231feedc02f6462ea1b21f4990acb026,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
231feedc02f6462ea1b21f4990acb026,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
231feedc02f6462ea1b21f4990acb026,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
231feedc02f6462ea1b21f4990acb026,caption,[]
e45e5e07a86d4e159acf3007da95d614,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
e45e5e07a86d4e159acf3007da95d614,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
e45e5e07a86d4e159acf3007da95d614,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
e45e5e07a86d4e159acf3007da95d614,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
e45e5e07a86d4e159acf3007da95d614,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
e45e5e07a86d4e159acf3007da95d614,caption,[]
e3c04d8224804e9aaff3d18a04c93158,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
e3c04d8224804e9aaff3d18a04c93158,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
e3c04d8224804e9aaff3d18a04c93158,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
e3c04d8224804e9aaff3d18a04c93158,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
e3c04d8224804e9aaff3d18a04c93158,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
e3c04d8224804e9aaff3d18a04c93158,caption,[]
a03ad4b0464a48939e7378f4d62631a7,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
a03ad4b0464a48939e7378f4d62631a7,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
a03ad4b0464a48939e7378f4d62631a7,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
a03ad4b0464a48939e7378f4d62631a7,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
a03ad4b0464a48939e7378f4d62631a7,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
a03ad4b0464a48939e7378f4d62631a7,caption,[]
2405fa5c4338474ebb646a21aaf81f2d,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
2405fa5c4338474ebb646a21aaf81f2d,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
2405fa5c4338474ebb646a21aaf81f2d,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
2405fa5c4338474ebb646a21aaf81f2d,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
2405fa5c4338474ebb646a21aaf81f2d,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
2405fa5c4338474ebb646a21aaf81f2d,caption,[]
cff0abda2b8f4395bd5d57516d9ea982,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
cff0abda2b8f4395bd5d57516d9ea982,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
cff0abda2b8f4395bd5d57516d9ea982,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
cff0abda2b8f4395bd5d57516d9ea982,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
cff0abda2b8f4395bd5d57516d9ea982,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
cff0abda2b8f4395bd5d57516d9ea982,caption,[]
8767b08e61fe42a183b50e5ced72472a,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
8767b08e61fe42a183b50e5ced72472a,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
8767b08e61fe42a183b50e5ced72472a,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
8767b08e61fe42a183b50e5ced72472a,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
8767b08e61fe42a183b50e5ced72472a,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
8767b08e61fe42a183b50e5ced72472a,caption,[]
0680623e5d4d432fa1732446e609fb8d,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
0680623e5d4d432fa1732446e609fb8d,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
0680623e5d4d432fa1732446e609fb8d,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
0680623e5d4d432fa1732446e609fb8d,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
0680623e5d4d432fa1732446e609fb8d,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
0680623e5d4d432fa1732446e609fb8d,caption,[]
92e36afa506e492eabc12b6fd34c45c9,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy', '009.npy']"
92e36afa506e492eabc12b6fd34c45c9,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png']"
92e36afa506e492eabc12b6fd34c45c9,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr', '009.exr']"
92e36afa506e492eabc12b6fd34c45c9,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png']"
92e36afa506e492eabc12b6fd34c45c9,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png']"
92e36afa506e492eabc12b6fd34c45c9,caption,[]
069c2f46ec7749418e26b8c24c6fe27e,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
069c2f46ec7749418e26b8c24c6fe27e,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
069c2f46ec7749418e26b8c24c6fe27e,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
069c2f46ec7749418e26b8c24c6fe27e,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
069c2f46ec7749418e26b8c24c6fe27e,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
069c2f46ec7749418e26b8c24c6fe27e,caption,[]
5424ed724a87417abece2d55ecbe5e84,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
5424ed724a87417abece2d55ecbe5e84,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
5424ed724a87417abece2d55ecbe5e84,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
5424ed724a87417abece2d55ecbe5e84,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
5424ed724a87417abece2d55ecbe5e84,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
5424ed724a87417abece2d55ecbe5e84,caption,[]
d829249ad59c4dcd8be31506bfdd0000,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
d829249ad59c4dcd8be31506bfdd0000,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
d829249ad59c4dcd8be31506bfdd0000,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
d829249ad59c4dcd8be31506bfdd0000,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
d829249ad59c4dcd8be31506bfdd0000,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
d829249ad59c4dcd8be31506bfdd0000,caption,[]
65e8e2f18e2645198875e19f8ee4c86d,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
65e8e2f18e2645198875e19f8ee4c86d,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
65e8e2f18e2645198875e19f8ee4c86d,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
65e8e2f18e2645198875e19f8ee4c86d,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
65e8e2f18e2645198875e19f8ee4c86d,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
65e8e2f18e2645198875e19f8ee4c86d,caption,[]
eedf3a271ae742129282ff74ab8603f9,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
eedf3a271ae742129282ff74ab8603f9,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
eedf3a271ae742129282ff74ab8603f9,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
eedf3a271ae742129282ff74ab8603f9,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
eedf3a271ae742129282ff74ab8603f9,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
eedf3a271ae742129282ff74ab8603f9,caption,[]
0bb61160866b4811bd79b6d11e3d8907,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
0bb61160866b4811bd79b6d11e3d8907,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
0bb61160866b4811bd79b6d11e3d8907,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
0bb61160866b4811bd79b6d11e3d8907,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
0bb61160866b4811bd79b6d11e3d8907,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
0bb61160866b4811bd79b6d11e3d8907,caption,[]
6ebec210e26341d78961ce9b4e71bf46,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
6ebec210e26341d78961ce9b4e71bf46,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
6ebec210e26341d78961ce9b4e71bf46,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
6ebec210e26341d78961ce9b4e71bf46,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
6ebec210e26341d78961ce9b4e71bf46,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
6ebec210e26341d78961ce9b4e71bf46,caption,[]
6UY29sfspIR9iqdZG00mPARKPAN,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
6UY29sfspIR9iqdZG00mPARKPAN,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
6UY29sfspIR9iqdZG00mPARKPAN,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
6UY29sfspIR9iqdZG00mPARKPAN,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
6UY29sfspIR9iqdZG00mPARKPAN,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
6UY29sfspIR9iqdZG00mPARKPAN,caption,[]
c29e7d6db22d431897c0fd1cff3462de,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
